student_id,email,name,course_name,best_score,average_score,attempts,feedback,topic_tags,performance,recommended_action
S139,neysa.trivedi@example.com,Neysa Trivedi,Database Systems,92,92.0,1,"📘 Feedback Report for Neysa Trivedi (S139):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 38). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 34). We recommend practicing more on topics: regression,classification. You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 92). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 91). Great job! You improved by +17 marks (+17.0%) over 2 attempts.","sql,normalization",High,Mentorship Program (Become a Mentor)
S139,neysa.trivedi@example.com,Neysa Trivedi,Machine Learning,34,32.0,2,"📘 Feedback Report for Neysa Trivedi (S139):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 38). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 34). We recommend practicing more on topics: regression,classification. You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 92). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 91). Great job! You improved by +17 marks (+17.0%) over 2 attempts.","regression,classification",Poor,Remedial: Machine Learning Refresher
S139,neysa.trivedi@example.com,Neysa Trivedi,Python Basics,65,65.0,1,"📘 Feedback Report for Neysa Trivedi (S139):

In *C101 - Python Basics*, you are doing reasonably well (latest score 65), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 38). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 34). We recommend practicing more on topics: regression,classification. You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 92). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 91). Great job! You improved by +17 marks (+17.0%) over 2 attempts.","syntax,loops",Medium,Advanced: Python Basics Plus
S140,suhana.thakkar@example.com,Suhana Thakkar,Computer Networks,39,30.666666666666668,3,"📘 Feedback Report for Suhana Thakkar (S140):

In *C101 - Python Basics*, you have consistently performed well (latest score 85). Great job! You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 85). Great job! You improved by +25 marks (+25.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 25). We recommend practicing more on topics: sql,normalization. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 39). We recommend practicing more on topics: tcp,ip,routing. You improved by +6 marks (+6.0%) over 3 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S140,suhana.thakkar@example.com,Suhana Thakkar,Data Science,85,72.0,3,"📘 Feedback Report for Suhana Thakkar (S140):

In *C101 - Python Basics*, you have consistently performed well (latest score 85). Great job! You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 85). Great job! You improved by +25 marks (+25.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 25). We recommend practicing more on topics: sql,normalization. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 39). We recommend practicing more on topics: tcp,ip,routing. You improved by +6 marks (+6.0%) over 3 attempts.","numpy,pandas",High,Mentorship Program (Become a Mentor)
S140,suhana.thakkar@example.com,Suhana Thakkar,Database Systems,25,23.0,2,"📘 Feedback Report for Suhana Thakkar (S140):

In *C101 - Python Basics*, you have consistently performed well (latest score 85). Great job! You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 85). Great job! You improved by +25 marks (+25.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 25). We recommend practicing more on topics: sql,normalization. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 39). We recommend practicing more on topics: tcp,ip,routing. You improved by +6 marks (+6.0%) over 3 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
S140,suhana.thakkar@example.com,Suhana Thakkar,Machine Learning,76,64.33333333333333,3,"📘 Feedback Report for Suhana Thakkar (S140):

In *C101 - Python Basics*, you have consistently performed well (latest score 85). Great job! You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 85). Great job! You improved by +25 marks (+25.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 25). We recommend practicing more on topics: sql,normalization. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 39). We recommend practicing more on topics: tcp,ip,routing. You improved by +6 marks (+6.0%) over 3 attempts.","regression,classification",Medium,Advanced: Machine Learning Plus
S140,suhana.thakkar@example.com,Suhana Thakkar,Python Basics,97,90.66666666666669,3,"📘 Feedback Report for Suhana Thakkar (S140):

In *C101 - Python Basics*, you have consistently performed well (latest score 85). Great job! You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, you have consistently performed well (latest score 85). Great job! You improved by +25 marks (+25.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by -1 marks (-1.0%) over 3 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 25). We recommend practicing more on topics: sql,normalization. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 39). We recommend practicing more on topics: tcp,ip,routing. You improved by +6 marks (+6.0%) over 3 attempts.","syntax,loops",High,Mentorship Program (Become a Mentor)
S141,myra.mann@example.com,Myra Mann,Computer Networks,50,46.333333333333336,3,"📘 Feedback Report for Myra Mann (S141):

In *C101 - Python Basics*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by -4 marks (-4.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 40). We recommend practicing more on topics: numpy,pandas. You improved by -6 marks (-6.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 31). We recommend practicing more on topics: regression,classification. You improved by -2 marks (-2.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 35). We recommend practicing more on topics: sql,normalization. You improved by -13 marks (-13.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 3 attempts.","tcp,ip,routing",Poor,Remedial: Computer Networks Refresher
S141,myra.mann@example.com,Myra Mann,Data Science,58,48.0,3,"📘 Feedback Report for Myra Mann (S141):

In *C101 - Python Basics*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by -4 marks (-4.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 40). We recommend practicing more on topics: numpy,pandas. You improved by -6 marks (-6.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 31). We recommend practicing more on topics: regression,classification. You improved by -2 marks (-2.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 35). We recommend practicing more on topics: sql,normalization. You improved by -13 marks (-13.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 3 attempts.","numpy,pandas",Poor,Remedial: Data Science Refresher
S141,myra.mann@example.com,Myra Mann,Database Systems,48,41.0,3,"📘 Feedback Report for Myra Mann (S141):

In *C101 - Python Basics*, you are doing reasonably well (latest score 71), but there is room to improve. You improved by -4 marks (-4.0%) over 2 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 40). We recommend practicing more on topics: numpy,pandas. You improved by -6 marks (-6.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 31). We recommend practicing more on topics: regression,classification. You improved by -2 marks (-2.0%) over 2 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 35). We recommend practicing more on topics: sql,normalization. You improved by -13 marks (-13.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 41). We recommend practicing more on topics: tcp,ip,routing. You improved by -7 marks (-7.0%) over 3 attempts.","sql,normalization",Poor,Remedial: Database Systems Refresher
